LogID,LogEntryDate,LogEntryTime,LogEntrySeconds,LogNotes,Напряжение батареи ( В),Температура охлаждающей жидкости ( °С),Обороты  двигателя ( об/мин),Скорость автомобиля ( км/час),Угол опережения зажигания ( °ПКВ),Длительность импульса впрыска ( мс),Положение дроссельной заслонки ( %),Положение педали газа ( %),Относительное заполнение воздухом ( %),Желаемое значение коэффициента лямбда (-),Напряжение датчика кислорода 1 ( В),Период сигнала датчика кислорода 1 ( с),Напряжение датчика кислорода 2 ( В),Текущий коэффициент коррекции длительности впрыска топлива (-),Фактор высотной коррекции (-),Адаптированное отклонение расхода воздуха во впускном колекторе мимо дросселя ( кг),Мультипликативная составляющая коррекции смеси самообучением (-),I-часть регулирования по датчику кислорода 2 (-),Фактор старения нейтрализатора (-),Расход топлива ( л/час),Температура впускного воздуха ( °С),Коэффициент продувки адсорбера ( %),Концентрация топлива в адсорбере (-),Величина отскока УОЗ при детонации ( °ПКВ),Желаемые обороты холостого хода ( об/мин),Разница крутящего момента от адаптированного крутящего момента ( %),Нормальная утечка воздуха через дроссель (-),Потребность в моменте для регулирования ХХ: I-часть ( %),Потребность в моменте для регулирования ХХ: PD-часть ( %),Температура охлаждающей жидкости при пуске ( °С),Проверка нейтрализатора завершена (-),Проверка системы улавливания паров бензина завершена (-),Проверка первого датчика кислорода завершена (-),Проверка второго датчика кислорода завершена (-),Контроллер обучен (-),Контроллер заблокирован (-),Запуск с обходом возможен (-),Пароль обхода запрограммирован (-),Ошибка связи с иммобилизатором (-),Быстрый старт разрешен (-),Реле бензонасоса (-),Флаг нажатия педали тормоза 2 (-),Флаг нажатия педали сцепления (-),Запрос на включение кондиционера (-),Реле кондиционера включено (-),Флаг высокого давления в системе кондиционера (-),Реле вентилятора охлаждения 1 (-),Реле вентилятора охлаждения 2 (-),Холостой ход (-),Признак обогащения по мощности  (-),Продувка адсорбера активирована (-),Готовность датчика кислорода 1 (-),Флаг обратной связи по датчику кислорода 1 (-),Готовность датчика кислорода 2 (-),Обратная связь по датчику кислорода 2 (-),Признак разрешения адаптации топливоподачи (-),Отсечка топливоподачи (-),Контроль детонации активен (-),Динамический счетчик не равен нулю (-),Обнаружение пропусков зажигания приостановлено (-),Признак обнаружения неровной дороги (-),Флаг нажатия педали тормоза 1 (-),Регистрация активна (-),Лампа индикации неисправностей (-),Время работы (-),Контрольная сумма ПЗУ (-),АБС присутствует (-),ESP присутствует (-),АКПП присутствует (-),ЦБКЭ присутствует (-),Круиз-контроль присутствует (-),Датчик скорости автомобиля присутствует (-),Окончание обучения электронных устройств (-),Клапан управления длиной каналов системы впуска (-),Доп. реле стартера (-),Цикловое наполнение по датчику абсолютного давления во впускном коллекторе ( мг/ц),Измеренное давление во впускном коллекторе ( мБар),Параметр адаптации демпфера в диапазоне 1  ( °),Параметр адаптации демпфера в диапазоне 2 ( °),Параметр адаптации демпфера в диапазоне 3 ( °),Параметр адаптации демпфера в диапазоне 4 ( °),Счетчик пропусков воспламенения для цилиндра 1. влияющих на токсичность (-),Счетчик пропусков воспламенения для цилиндра 3. влияющих на токсичность (-),Счетчик пропусков воспламенения для цилиндра 4. влияющих на токсичность (-),Счетчик пропусков воспламенения для цилиндра 2. влияющих на токсичность (-),Суммарный счетчик пропусков воспламенения. влияющих на работу нейтрализатора (-),Запрет распознавания. обороты меньше минимальных (-),Запрет распознавания. обороты больше максимальных (-),Запрет распознавания. изменение нагрузки (-),Запрет распознавания. изменение динамики двигателя (-),Запрет распознавания. нагрузка меньше порога (-),Условия отключения топливоподачи (-),Распознавание пропусков воспламенения приостановлено (-),Обучение в диапазоне 1 завершено (-),Обучение в диапазоне 2 завершено (-),Обучение в диапазоне 3 завершено (-),Обучение в диапазоне 4 завершено (-),Счетчик пропусков в цилиндре 1 за текущую поездку (-),Счетчик пропусков в цилиндре 3 за текущую поездку (-),Счетчик пропусков в цилиндре 4 за текущую поездку (-),Счетчик пропусков в цилиндре 2 за текущую поездку (-),Относительный уровень регулировки по детонации в цилиндре 1 (В),Относительный уровень регулировки по детонации в цилиндре 3 (В),Относительный уровень регулировки по детонации в цилиндре 4 (В),Относительный уровень регулировки по детонации в цилиндре 2 (В),Отскок угла опережения зажигания при детонации для цилиндра 1 ( °),Отскок угла опережения зажигания при детонации для цилиндра 3 ( °),Отскок угла опережения зажигания при детонации для цилиндра 4 ( °),Отскок угла опережения зажигания при детонации для цилиндра 2 ( °),Базовый угол опережения зажигания ( °),Максимальная задержка УОЗ ( °),АЦП Бортовое напряжение (В),АЦП Датчик температуры охлаждающей жидкости (В),АЦП Датчик температуры воздуха во впускном коллекторе (В),АЦП Напряжение датчика абсолютного давления во впускном коллекторе (В),АЦП Датчик положения дроссельной заслонки 1 (В),АЦП Датчик положения дроссельной заслонки 2 (В),АЦП Датчик положения педали газа 1 (В),АЦП Датчик положения педали газа 2 (В),АЦП Датчик кислорода 1 (В),АЦП Сопротивление датчика кислорода 1 (Ом),АЦП Датчик кислорода 2 (В),АЦП Сопротивление датчика кислорода 2 (Ом),АЦП Датчик детонации (В),АЦП Напряжение средней точки вентиляторов охлаждения (В),DFM Сигнал с генератора (-),Сигнал LT генератора (-),Сигнал с датчика давления масла (-),Круиз-конторль/ограничитель скорости разрешен (-),Круиз-конторль/ограничитель скорости активен (-),Круиз-конторль/ограничитель скорости вход 1 (-),Круиз-конторль/ограничитель скорости вход 2 (-),температура генератора ( °C),обороты генератора ( об/мин),
147,,,70,177,,14.00,44.25,866,0.0,8.250,3.475,3.76,0.000,22.48,1.00,0.51,-0.76,0.52,1.000,1.02,-1.33,1.031,0.00,0.90,1.447,29.3,0.000,0.694,0.000,860,6.87,4.3,-0.04,0.00,44.3,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,138.38,451.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,,,70,604,,14.00,44.25,862,0.0,9.000,3.501,3.76,0.000,22.55,1.00,0.51,-0.76,0.52,1.000,1.02,-1.33,1.030,0.00,0.90,1.447,29.3,0.000,0.694,0.000,860,6.87,4.3,-0.04,0.00,44.3,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,138.56,452.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,,,71,006,,14.00,44.25,863,0.0,6.750,3.488,3.76,0.000,22.64,1.00,0.52,-0.76,0.52,1.000,1.02,-1.33,1.030,0.00,0.90,1.346,29.3,0.000,0.694,0.000,860,6.87,4.3,-0.06,0.00,44.3,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,138.06,452.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,,,71,401,,14.00,44.25,864,0.0,7.500,3.558,3.76,0.000,22.88,1.00,0.52,-0.76,0.52,1.000,1.02,-1.33,1.028,0.00,0.90,1.346,29.3,0.000,0.694,0.000,860,6.87,4.3,-0.06,0.00,44.3,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,137.31,452.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,,,71,787,,14.00,44.25,855,0.0,12.750,3.430,3.76,0.000,22.64,1.00,0.51,-0.76,0.52,1.000,1.02,-1.33,1.029,0.00,0.90,1.346,29.3,0.000,0.694,0.000,860,6.87,4.3,-0.04,0.00,44.3,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,139.50,453.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,,,72,201,,14.00,44.25,857,0.0,9.750,3.437,3.76,0.000,22.62,1.00,0.51,-0.76,0.52,1.000,1.02,-1.33,1.030,0.00,0.90,1.447,29.3,0.000,0.694,0.000,860,6.87,4.2,-0.04,0.00,44.3,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,137.50,454.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,,,72,617,,14.00,44.25,860,0.0,6.000,3.552,3.76,0.000,22.90,1.00,0.51,-0.76,0.52,1.000,1.02,-1.33,1.027,0.00,0.90,1.447,29.3,0.000,0.694,0.000,860,6.87,4.2,-0.02,0.00,44.3,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,138.50,453.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,,,73,007,,14.00,44.25,860,0.0,6.000,3.418,3.76,0.000,22.59,1.00,0.52,-0.76,0.52,1.000,1.02,-1.33,1.030,0.00,0.90,1.346,29.3,0.000,0.694,0.000,860,6.87,4.2,-0.02,0.00,44.3,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,137.63,454.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,,,73,390,,14.00,44.25,858,0.0,8.250,2.816,3.81,0.000,22.73,1.00,0.51,-0.76,0.52,1.000,1.02,-1.33,1.029,0.00,0.90,1.346,29.3,0.000,0.694,0.000,860,6.87,4.2,-0.02,0.00,44.3,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,136.25,457.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,,,73,800,,14.00,44.25,841,0.0,8.250,4.019,4.66,0.000,25.50,1.00,0.51,-0.76,0.52,1.000,1.02,-1.33,1.018,0.00,0.90,1.346,29.3,0.000,0.694,0.000,860,6.87,4.2,0.08,0.06,44.3,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,160.25,500.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,,,74,212,,14.00,44.25,856,0.0,4.500,3.930,4.30,0.000,25.90,1.00,0.51,-0.76,0.52,1.000,1.02,-1.33,1.020,0.00,0.90,1.862,29.3,0.000,0.694,0.000,860,6.87,4.2,0.07,0.00,44.3,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,,,74,605,,14.00,44.25,857,0.0,2.250,3.949,4.37,0.000,26.11,1.00,0.52,-0.76,0.52,1.000,1.02,-1.33,1.020,0.00,0.90,1.862,29.3,0.000,0.694,0.000,860,6.87,4.2,0.07,0.00,44.3,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,158.81,503.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,,,77,336,,14.00,45.00,853,0.0,4.500,3.917,4.17,0.000,25.95,1.00,0.52,-0.76,0.51,1.000,1.02,-1.33,1.020,0.00,0.90,1.505,28.5,0.000,0.694,0.000,860,6.87,4.2,0.30,0.00,44.3,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,158.75,500.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,,,77,732,,14.00,45.00,846,0.0,3.750,3.859,4.25,0.000,26.06,1.00,0.52,-0.76,0.52,1.000,1.02,-1.33,1.020,0.00,0.90,1.505,28.5,0.000,0.694,0.000,860,6.87,4.2,0.36,0.00,44.3,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,158.38,502.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,,,78,170,,14.00,45.00,856,0.0,3.750,3.917,4.17,0.000,25.95,1.00,0.52,-0.76,0.52,1.000,1.02,-1.33,1.020,0.00,0.90,1.505,28.5,0.000,0.694,0.000,860,6.87,4.2,0.37,0.00,44.3,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,157.81,497.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,,,78,560,,14.00,45.00,847,0.0,5.250,3.757,4.13,0.000,25.55,1.00,0.52,-0.76,0.52,1.000,1.02,-1.33,1.018,0.00,0.90,1.505,28.5,0.000,0.694,0.000,850,6.87,4.2,0.42,0.00,44.3,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,155.75,497.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,,,78,980,,14.00,45.00,854,0.0,3.750,3.885,4.13,0.000,25.76,1.00,0.52,-0.76,0.52,1.000,1.02,-1.33,1.019,0.00,0.90,1.552,28.5,0.000,0.694,0.000,850,6.87,4.3,0.45,0.00,44.3,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,155.69,493.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,,,79,388,,14.00,45.00,850,0.0,5.250,3.539,4.00,0.000,24.75,1.00,0.52,-0.76,0.52,1.000,1.02,-1.33,1.015,0.00,0.90,1.552,28.5,0.000,0.694,0.000,850,6.87,4.3,0.46,0.00,44.3,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,153.06,486.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,,,79,770,,14.00,45.00,844,0.0,8.250,3.654,4.05,0.000,24.84,1.00,0.51,-0.76,0.52,1.000,1.02,-1.33,1.016,0.00,0.90,1.552,28.5,0.000,0.694,0.000,850,6.87,4.3,0.52,0.00,44.3,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,152.50,488.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,,,80,272,,14.00,45.00,852,0.0,6.000,3.622,4.00,0.000,24.77,1.00,0.52,-0.76,0.52,1.000,1.02,-1.33,1.015,0.00,0.90,1.552,28.5,0.000,0.694,0.000,850,6.87,4.3,0.54,0.00,44.3,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,150.69,486.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,,,80,662,,14.00,45.00,848,0.0,9.000,3.635,959.38,39.960,620.98,1.45,0.08,-1.29,1.18,0.007,0.03,-4.67,0.180,0.01,0.45,0.183,-42.0,79.298,0.672,-48.750,0,0.38,128.3,0.80,-49.63,112.5,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5466.3,57,0,1,0,1,0,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,,,81,112,,14.00,45.00,850,0.0,7.500,3.642,4.05,0.000,24.82,1.00,0.51,-0.76,0.52,1.000,1.02,-1.32,1.016,0.00,0.90,1.505,28.5,8.995,0.694,0.000,850,6.87,4.3,0.62,0.00,44.3,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,153.19,487.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,,,81,498,,14.00,45.00,842,0.0,11.250,3.616,4.13,0.000,24.75,1.00,0.51,-0.76,0.52,1.000,1.02,-1.32,1.015,0.00,0.90,0.183,-42.0,79.298,0.672,-28.500,0,0.38,128.3,0.80,-49.63,112.5,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6746.3,A5,0,1,0,1,0,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,,,81,991,,14.00,45.00,850,0.0,6.000,3.750,4.05,0.000,25.05,1.00,0.51,-0.76,0.51,1.000,1.02,-1.32,1.016,0.00,0.90,1.505,28.5,8.995,0.694,0.000,850,6.87,4.3,0.70,0.00,44.3,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,152.25,488.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,,,82,445,,14.00,45.00,850,0.0,9.750,3.699,4.05,0.000,24.96,1.00,0.52,-0.76,0.51,1.000,1.02,-1.32,1.016,0.00,0.90,1.552,28.5,8.995,0.694,0.000,850,6.87,4.3,0.72,0.00,44.3,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,152.69,488.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,,,82,830,,14.00,45.00,852,0.0,5.250,3.738,4.05,0.000,25.01,1.00,0.51,-0.76,0.52,1.000,1.02,-1.32,1.016,0.00,0.90,1.552,28.5,8.995,0.694,0.000,850,6.87,4.3,0.75,0.00,44.3,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,153.44,487.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,,,83,270,,14.00,45.00,849,0.0,6.750,3.622,4.05,0.000,24.75,1.00,0.52,-0.76,0.52,1.000,1.02,-1.32,1.015,0.00,0.90,1.552,28.5,8.995,0.694,0.000,850,6.87,4.3,0.78,0.00,44.3,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,152.25,488.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,,,83,723,,14.00,45.00,849,0.0,5.250,3.597,4.00,0.000,24.56,1.00,0.52,-0.76,0.52,1.000,1.02,-1.32,1.015,0.00,0.90,1.552,28.5,8.995,0.694,0.000,850,6.87,4.3,0.80,0.00,44.3,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,151.25,485.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,,,84,120,,14.00,45.00,857,0.0,3.750,3.661,4.00,0.000,24.59,1.00,0.52,-0.76,0.52,1.000,1.02,-1.32,1.015,0.00,0.90,1.447,28.5,8.995,0.694,0.000,850,6.87,4.3,0.80,0.00,44.3,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,149.69,482.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,,,84,567,,14.00,45.00,854,0.0,7.500,3.648,4.00,0.000,24.54,1.00,0.52,-0.76,0.52,1.000,1.02,-1.32,1.015,0.00,0.90,1.447,28.5,8.995,0.694,0.000,850,6.87,4.3,0.81,0.00,44.3,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,149.75,482.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,,,85,038,,14.00,45.75,849,0.0,4.500,3.661,3.93,0.000,24.68,1.00,0.52,-0.76,0.52,1.000,1.02,-1.32,1.015,0.00,0.90,1.408,28.5,8.995,0.694,0.000,850,6.87,4.3,0.84,0.00,44.3,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,148.44,485.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,,,85,460,,14.00,45.75,851,0.0,6.750,3.590,3.93,0.000,24.38,1.00,0.51,-0.76,0.51,1.000,1.02,-1.32,1.016,0.00,0.90,1.408,28.5,8.995,0.694,0.000,850,6.87,4.3,0.87,0.00,44.3,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,149.56,482.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,,,85,965,,14.00,45.75,853,0.0,5.250,3.622,3.93,0.000,24.42,1.00,0.52,-0.76,0.52,1.000,1.02,-1.32,1.016,0.00,0.90,1.408,28.5,8.995,0.694,0.000,850,6.87,4.3,0.87,0.00,44.3,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,148.56,482.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,,,86,482,,14.00,45.75,852,0.0,6.000,3.565,3.93,0.000,24.38,1.00,0.52,-0.76,0.52,1.000,1.02,-1.32,1.016,0.00,0.90,1.408,28.5,8.995,0.694,0.000,850,6.87,4.3,0.88,0.00,44.3,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,146.25,482.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,,,86,989,,14.00,45.75,853,0.0,4.500,3.635,4.00,0.000,24.49,1.00,0.52,-0.76,0.52,1.000,1.02,-1.32,1.015,0.00,0.90,1.408,28.5,8.995,0.694,0.000,850,6.87,4.3,0.92,0.00,44.3,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,149.81,481.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,,,87,610,,14.00,45.75,856,0.0,5.250,3.635,3.93,0.000,24.45,1.00,0.51,-0.76,0.52,1.000,1.02,-1.32,1.016,0.00,0.90,1.447,28.5,8.995,0.694,0.000,850,6.87,4.3,0.91,0.00,44.3,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,147.56,482.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,,,88,031,,14.00,45.75,851,0.0,9.750,3.603,4.00,0.000,24.38,1.00,0.51,-0.76,0.51,1.000,1.02,-1.32,1.016,0.00,0.90,1.408,28.5,8.995,0.694,0.000,850,6.87,4.3,0.94,0.00,44.3,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,148.25,485.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,,,88,550,,14.00,45.75,847,0.0,9.750,3.552,3.93,0.000,24.30,1.00,0.51,-0.76,0.52,1.000,1.02,-1.32,1.017,0.00,0.90,1.408,28.5,8.995,0.694,0.000,850,6.87,4.3,0.96,0.00,44.3,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,148.31,485.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,,,89,222,,14.00,45.75,853,0.0,10.500,3.680,4.00,0.000,24.73,1.00,0.52,-0.76,0.52,1.000,1.02,-1.32,1.015,0.00,0.90,1.505,28.5,8.995,0.694,0.000,850,6.87,4.3,0.97,0.00,44.3,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,5155.7,0C,1,1,0,1,1,0,1,0,0,151.81,486.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
